210920	-0.012	0.013	-0.002	1.000	-0.005	-0.001	0.000	0.381
211939	0.006	0.009	-0.009	1.000	0.002	-0.006	-0.008	0.152
212951	-0.013	-0.011	-0.029	1.000	-0.013	0.005	0.010	0.064
213946	0.002	0.016	-0.034	1.000	-0.000	0.010	0.001	0.045
214971	0.006	-0.004	-0.030	1.000	-0.004	0.010	0.002	0.050
215950	-0.010	0.012	-0.030	1.000	-0.003	0.010	0.003	0.052
216968	0.004	-0.012	-0.028	1.000	-0.008	0.005	0.005	0.075
218945	-0.010	0.009	-0.037	1.000	-0.003	0.014	0.013	0.085
219926	0.000	0.007	-0.035	1.000	-0.000	0.007	-0.005	0.134
220958	0.001	0.013	-0.035	1.000	0.001	0.013	-0.008	0.122
222971	-0.001	0.010	-0.020	1.000	0.002	0.007	0.002	0.112
223937	-0.012	0.007	-0.026	1.000	-0.004	0.012	-0.006	0.109
224931	-0.014	0.004	-0.032	1.000	-0.006	0.012	0.002	0.133
226930	-0.013	0.015	-0.014	1.000	-0.002	0.009	-0.010	0.131
227924	-0.000	0.013	-0.022	1.000	-0.001	0.009	0.004	0.170
228965	0.003	-0.001	-0.021	1.000	-0.001	0.005	0.006	0.162
229934	-0.011	-0.005	-0.024	1.000	-0.005	0.008	0.006	0.166
230937	-0.009	-0.007	-0.036	1.000	-0.010	0.015	0.008	0.155
232932	-0.013	-0.014	-0.027	1.000	-0.008	0.016	0.005	0.159
233955	-0.005	0.022	-0.030	1.000	0.003	0.008	0.020	0.158
235074	-0.015	0.000	-0.029	1.000	-0.011	0.015	0.000	0.192
235933	-0.005	0.042	-0.020	1.000	0.011	0.013	0.017	0.172
238388	-0.000	0.033	-0.023	1.000	0.011	0.008	0.011	0.168
238388	-0.016	0.000	-0.038	1.000	-0.004	0.014	0.001	0.208
238928	-0.004	0.006	-0.028	1.000	-0.005	0.014	0.000	0.207
240185	-0.019	0.009	-0.034	1.000	-0.005	0.015	0.003	0.191
241923	-0.016	0.008	-0.026	1.000	-0.001	0.012	0.011	0.206
243848	-0.013	0.018	-0.031	1.000	-0.001	0.016	0.007	0.253
243929	-0.005	0.012	-0.035	1.000	-0.005	0.012	0.005	0.254
248257	-0.019	0.007	-0.026	1.000	-0.003	0.018	0.010	0.314
248257	-0.011	0.015	-0.043	1.000	0.002	0.017	0.013	0.288
248257	-0.009	0.011	-0.036	1.000	-0.002	0.011	0.006	0.287
248257	0.001	0.013	-0.036	1.000	0.000	0.007	0.004	0.262
248940	-0.019	0.012	-0.033	1.000	-0.003	0.013	0.001	0.280
251225	-0.014	0.013	-0.024	1.000	-0.002	0.014	0.007	0.289
251922	-0.019	0.020	-0.035	1.000	0.000	0.016	0.008	0.305
252927	-0.030	0.009	-0.030	1.000	-0.002	0.008	0.006	0.300
253933	-0.031	0.027	-0.017	1.000	0.007	0.021	0.012	0.280
254944	-0.040	0.027	-0.025	1.000	0.006	0.015	0.009	0.338
255974	-0.037	0.024	-0.022	1.000	0.004	0.016	0.006	0.267
256917	0.001	0.010	-0.024	1.000	0.000	0.004	0.009	0.245
257942	-0.010	0.005	-0.024	1.000	-0.003	0.007	0.012	0.242
258946	-0.001	0.013	-0.024	1.000	0.001	0.008	0.011	0.288
259930	-0.003	0.002	-0.026	1.000	-0.004	0.007	0.014	0.288
260962	-0.009	0.006	-0.017	1.000	-0.002	-0.003	0.001	0.268
260962	-0.002	0.016	-0.023	1.000	0.005	-0.001	0.003	0.316
262120	-0.011	0.022	-0.035	1.000	0.000	0.014	0.000	0.332
262907	-0.005	0.022	-0.044	1.000	0.001	0.010	0.000	0.306
264960	-0.008	0.021	-0.034	1.000	0.004	0.010	0.003	0.345
264960	0.005	0.014	-0.033	1.000	-0.003	-0.001	0.000	0.367
265988	-0.002	0.012	-0.019	1.000	-0.001	-0.001	-0.003	0.331
266966	0.010	0.015	-0.021	1.000	0.004	0.001	0.005	0.313
266966	0.021	0.007	-0.028	1.000	0.003	0.004	0.002	0.306
267935	0.009	0.012	-0.023	1.000	-0.000	-0.001	0.009	0.327
268983	0.005	0.011	-0.028	1.000	-0.005	0.001	0.008	0.328
